testnet_pk;mainnet_beta_pk;onboarding_number;state;tds_onboarding_group;tn_calculated_stats_avg_self_stake;tn_calculated_stats_avg_skip_rate;tn_calculated_stats_bonus_and_baseline_percent;tn_calculated_stats_bonus_epochs_percent;tn_calculated_stats_num_bonus_last_10;tn_calculated_stats_percent_bonus_last_13_epochs;tn_calculated_stats_percent_bonus_since_aug1_2021;tn_calculated_stats_vote_credit_score;tn_calculated_stats_vote_credits_last_64_epochs;tn_name
9xBBQ9abKiQDrtmrRjxoJAJCGfyqntEHjrDUaH1zjEKN;4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS;1056;Pending;None;0;4.745370370370371;83.33333333333333;50;3;0.23076923076923078;0.13043478260869565;0.050531663052646884;1020322;None
DSVSW5oSDSvoCajwuivSyiXgHH2FaPh6r8F3YeH5L65E;FDdAeAmEbjffZj4jg1HJSLV7xKdmzDWUtAVGJFsB32Mo;1047;Pending;None;0;43.21969696969697;88.88888888888889;33.333333333333336;3;0.23076923076923078;0.13043478260869565;0.0860387635812988;1737272;None
3E7ihWq7iFztdB7dTymeVrhMsDNWcrkLm2Q4FaRDPAHQ;Dx71EveZjXfrdNRC15gcHfp4is8PEyCQ7cQW2XpFWpE5;None;Pending;None;;;;;;;;;;None
7ecwp7vwPo5b2MNbx75yA7qxKeDBJDpQMzxWKYrM5rB9;B8m79Xf3kp19suGMJkfXZDDHCmMP5vWHuYAdirtswEzD;556;Pending;14;0;23.99123355254826;48.93617021276596;44.680851063829785;10;0.9230769230769231;0.9130434782608695;0.4731045413826726;9552802;None
59TSbYfnbb4zx4xf54ApjE8fJRhwzTiSjh9vdHfgyg1U;9g4XWkofDMLw4Z3HKtpTuRfbRKqoZyNstM9ym36wctav;None;Approved;12;0;26.857956748586957;34.32835820895522;31.34328358208955;9;0.9230769230769231;0.9130434782608695;0.7734610832867466;15617522;lazurit
GFZ3w5CU4Byjjo6BrQxVsiq9mumADrR58vH2TT2KxmFC;Hv3pt2LJTG3DhVKrAxDgyskkhkEL9GRGUuz3eRjFE3fw;None;Approved;12;0;21.278195091360402;34.32835820895522;34.32835820895522;10;1;1;0.7769176954373809;15687317;Volchonok
JEKwh5nazSaAr6h7tc2oK6oLrmjXu6JFvabdVDEArdx;EH2h5TqyZxFNtMDJCzDtr2QGjh1uBzS57r3cbwPxTejP;None;Pending;None;;;;;;;;;;None
DJ33rPsmqaxagFZ11WnFUFEsBMdxDhY2EdzcrSZyRp6W;Af2E2Y1kU65KLxwJnEkMFQHEGYdXSCd56H5wfmCriWnV;902;Pending;None;0;20.465367965367967;55;25;5;0.38461538461538464;0.21739130434782608;0.2044172923021577;4127540;TruSyUK
DsnqNtwKA817a2VQypWEzaRXY2soq5Jgc68MgFBMR35p;5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H;None;Approved;3;0;33.78993603618302;34.32835820895522;29.850746268656717;8;0.7692307692307693;0.8695652173913043;0.7716731240939363;15581420;AG
CTAqarrLTZ58oAtRVo3jrQYqcuGke1XDkAMqAyK3Yfej;7NhnhigTyNbdQMPWLrSh2W6kMSiHkbXKkvVneM9megu7;177;Pending;13;0;22.882271779366626;37.096774193548384;35.483870967741936;9;0.9230769230769231;0.9565217391304348;0.7014032374432788;14162549;vitazzz
HSiQRPeSasveTd3Z2DrLAtsuksFF4yrnHMNag14keUPB;GEgrLf9a4uHtUyPzDv91eJNorn3mHvajgS6uuZ1xq5AH;950;Pending;None;0;33.01136363636364;47.05882352941177;23.529411764705884;4;0.3076923076923077;0.17391304347826086;0.1720469205817667;3473926;None
6HaWK8WHhq2AVUuPupYrD5h5z11LzjAdFNzT59aicdLf;GJFenu53zK8TBFxon3TbTmQ3eodXpTVTeHP7hWhwexwj;1062;Pending;None;0;56.66666666666666;88.88888888888889;22.22222222222222;2;0.15384615384615385;0.08695652173913043;0.0860490648253325;1737480;None
2FCxeG7mBYy2kpYgvgTZLCYXnaqDc4hGwYunhzHmEUD1;FAAvB4WnbSPNT35oUXDvkYj932KFRPi24dNBtrSpPvCY;None;Approved;6;0;21.34295794373469;34.32835820895522;34.32835820895522;10;1;1;0.7713382346124177;15574658;vlart
HUayrxzPZZm4nvkYSr6aqSebATvMmtUA124BVEQqdJxo;3Kzdcmu6yWE4AEhFdxAoWncLijpwzNB95JThHRXzvf5k;None;Pending;None;;;;;;;;;;None
8tyk254KkzfseqXtMBQUU5SvAgGttBvYTaXPpLysao6x;3voduym7mcH5KwbMigbANpHu14ToWR7SyiDeGW3Sp7Xh;1013;Pending;None;143999086848;40.23199023199023;90;40;4;0.3076923076923077;0.17391304347826086;0.08886462263571591;1794331;Founder TDS
99YEPZoX7Z69961fejw95XdJEAbHx5WVP5t8pmUFdvHC;7Zn3hUFBme8akP1AaqLdxi3u556sxQ4Ly8httzGG88mN;511;Pending;14;0;37.889518052696566;47.916666666666664;41.666666666666664;10;1;0.8695652173913043;0.4773070527467277;9637658;None
GJRLu6i8j4CJukLEQQXe3y3pdk3ynVkt7R7ttcfCZBoA;F84kSGMUy81sHVF7HtZn8nPMRBau2ZC9uqGAZGJtHXYJ;None;Approved;8;0;22.682277993756898;34.32835820895522;34.32835820895522;10;1;1;0.7768745589779898;15686446;afisport
FiyRXQC4CqJc98RE8CEeG1Ccojh8a68xYwyF1xpXgzkN;2mneBAQPeaABi9WBw7NPHBS3iE61xCA47kjL9z7jceyj;None;Pending;None;;;;;;;;;;None
BhbARoxdh2MT3vb4awXraZFPzSwBdmF9pGgURKNsjBqC;A31PGH4i5xGn7SHWpsQRhpBYUwanRuqNrHBp8bSeCSEr;None;Approved;3;0;26.162379289009984;34.32835820895522;32.83582089552239;10;0.9230769230769231;0.9565217391304348;0.7785626258188003;15720531;❄️❄️❄️
57QTyqMGKg6dcwADonoDYfpQD22BrZA7jDccMsRCLoFy;8UA3kbbHvt5jWv2h6FJdoTN1wyUMvrXZLKVKFEEEvyFf;1091;Pending;None;0;11.25;85.71428571428571;28.571428571428573;2;0.15384615384615385;0.08695652173913043;0.0591117574041182;1193569;None
BBvV71ncxGrMDjmKTkcvcjipzu3bv6ExyVPPuRxAPtrC;GinTsSooU4QChoqXFvEWnMLsM6iheLmLFFv681s9CeqY;None;Approved;8;997717120;18.47404148206404;34.32835820895522;34.32835820895522;10;1;1;0.7777701729063811;15704530;anlubich
7GcFEkvo5ZsV8A981ppd57ARHDxJFWYse47MzbLEb8fS;5MFYZ1NtSDLoQ9T2qfXwuaTVfNtpuNuMxkDH19gQ9KcU;None;Pending;None;;;;;;;;;;None
Fpjgh3jSa9xm1KMwcCKJ7cu3jXNNyFyPMoeoqw8GqdmS;6ii4ZAStxQtixJ18eryQxdBLKYyesPJZjGFqSLuHRBbL;912;Pending;None;0;19.041666666666664;52.63157894736842;26.31578947368421;5;0.38461538461538464;0.21739130434782608;0.179695148549882;3628357;None
2fbMYRHnbtuHGVXprpgDRDXCPe2uit7BhvfVmVzWAkKd;5NbTojGtUM67NbkobtMjmWpsSrYjuV7ouPPS4HZx9ys7;1175;Pending;None;0;;80;0;0;0;0;0.041627475715807695;840531;None
AAdGgaBDnphzcQ1AVpjAC6Nj8rqxoa1BpNYDa9De9kCL;EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi;None;Pending;None;;;;;;;;;;None
2vFkbp95paCRfy9QYbgx7dwgavLbt1id1jrPAxiBRb7e;nC72iiYpA5Kwz3E2fydfHcotPLQZ616A7uVv6r5sqH2;None;Pending;None;;;;;;;;;;None
5SgFLV6bjhSXouQX7YhKSb5DHy2NxhHVeEL8iSTCWcNU;FkqZgJCq2nftS6T9KziNabiBxMcm7S7WfkqeG8KAHsYH;None;Pending;None;;;;;;;;;;None
HokEEbihiUjq72seSASdDSmroWFY9DGqguUzWBrn4MNz;5ctMav97o4AEA8w3KEXano3b8uSJVhnd2arkdyPyc41M;1181;Pending;None;0;;80;0;0;0;0;0.038416756241266226;775701;None
Brjpw4BpNaAw8jvaXmVEBpGYzKfAQi4HdtshD1a1KDLt;BM9pK8DhaMz9ey85Jp1nKLWrU47VU5jbCfvZCJd4Bn97;None;Approved;12.1;0;22.85425590464638;34.32835820895522;34.32835820895522;10;1;1;0.7691977549627234;15531438;None
3c8pXEH2u9qrBGZvjHTnS2y2qNJWBPSHHWcjPSR3VVGG;C82Hqn1umRaiK4gn3LmCQaK5Tt8cdt5Ciu3ysmyJQRD;None;Pending;None;;;;;;;;;;None
BwQPpmy9TF2KqcYmLNbFDGnDLBwdZhKeRnQDu5j9VnYq;BY2gEdvteB75Tav4ghyqufQvX1yDtKCPucMFGMzLymVn;470;Pending;14;0;20.568033716933794;46.808510638297875;44.680851063829785;10;1;0.9130434782608695;0.4728436425674345;9547534;ogmeriam
AcUhZzHRSSoLzeJLMiMnL32dXHa4ADEotG771jjV7ebY;HG3siAZ8sSHbejLNGTrCUN3MRHu3Ngn52Tud9wwAbLi5;842;Pending;None;3727270651927.273;25.970173033890013;61.111111111111114;55.55555555555556;10;0.7692307692307693;0.43478260869565216;0.18460022456711994;3727399;None
cTWicVPhx4g9mNhFKPEUfcTyg2ULJvP6nMUFB38fwWi;DWNK2xuoeaL7CKxdzoUFZgqHceRGGmVKjXom5Q3YsMkt;None;Pending;None;;;;;;;;;;None
3zPTGXdCxTDeGnyXn7D89FeH47zNopUgiFsuwvATwWDy;DjrYZ1dwyhSN5u2A346piLvCVQwbpJ7iui7YCDDCftPi;None;Pending;None;;;;;;;;;;None
Gft346NFxfieeCXCHuwdQ9TN6HyPLr5oyfwGS4DGQWGt;4bQF66YmBYkmyVUS3ifAyrkpK9DU6rhiKEQcaZ3yHGTh;None;Approved;9;997717120;20.98586673344394;34.32835820895522;34.32835820895522;10;1;1;0.7789249027423892;15727846;Vinni
9X1qjnyb5CfMkGfEnuRZS3G58iyzbNZCp27RpiRVAiV7;AVdTPFZvX7h4DkLGeNhQr921Pq5jtGv7SiV6pAcdPzka;None;Approved;12;8693667060.869566;28.74112926868592;34.32835820895522;32.83582089552239;10;1;0.9565217391304348;0.7745225076239111;15638954;AndreyP
5QAa4WEyAtEi7br4soyHSCHZQmxwrTbBy2JkWJdRPJc;8LCjhnqcb8mR78nkzXsNmUGWatYMu2PDMUJwNjhJueSv;467;Pending;14.1;607306073.0434783;22.933795854322863;50;47.82608695652174;10;1;0.9565217391304348;0.4515815282054005;9118215;None
EKgjzpYxEAreSnzFhAqUaR9Vh4kKuvJMHmzcFmn73JU1;AC14DrkvDhiL8buo44C9bSYk7L6woLFnfcodZwE4DKXC;None;Pending;None;;;;;;;;;;None
3DiGQHBqBXEd3jZTVFQH1hzHUAUUGtZXzeGSzypNyvhe;6HqjCtxkkrE4c7xMeP6qQsJ1QwUjxj6MQjUmD3JsrjzW;None;Pending;None;;;;;;;;;;None
3UtHK2ZWwmDKxd6QzrKmh9Pey1gWS2SW1MoaZuGZbc7E;6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw;514;Pending;13;5504346436507.826;35.40096676850769;44;42;10;0.9230769230769231;0.9130434782608695;0.4935385942050748;9965401;None
AVoVUZHsiAWVR9at1AD1jVTntcHQefkH3KbbT37FbqQj;DeViKtGPcUmB2NfgiWDnsfftsGtAL65sU6yUuYLLaB3N;1033;Pending;None;0;14.444669913419911;87.5;50;4;0.3076923076923077;0.17391304347826086;0.06973848112911143;1408141;None
DHNSHtEZHwPkkfomi5oMmCQy52ACoDpD5Kc6oNGTJTth;4K5SSpWHqTbx5N5Ytjj9iWXNd5zZEZ6fkwjGA2KKafgv;None;Approved;8;997717120;23.424353621715706;34.32835820895522;34.32835820895522;10;1;1;0.7781487436246195;15712174;Mila
3WFjSGF7Zej3wXE7AzRkFW5zwt2BHX3kWBcKJVd45FtQ;Bqprt92P5HRh2p534ZH7TquWPKKW5q4wBNxpTDTHBg8c;1039;Pending;None;997717120;45.49645390070922;83.33333333333333;25;3;0.23076923076923078;0.13043478260869565;0.1183497545728609;2389687;None
GkZaFaUHQhRnDBSEN8sg5z5Y6fR6KNTLYdCgZNUKGD1M;12gJB5f1AbkR19CxiNicnpBtXN5uLy4qYFqUqU9ghq14;None;Pending;None;;;;;;;;;;None
hTzYQHBSeqW7gjTDsZhUTe3NGGJjTJgwF9sTikSuwiY;AVWUjHQW5Eocbq4dPsFsMLc1WKHvXHVEeiQYv6pVvMkW;97;Pending;13;0;23.953724086956562;37.704918032786885;37.704918032786885;10;1;1;0.6819584011993818;13769924;None
5vxoRv2P12q4K4cWPCJkvPjg6jYnuCYxzF3juJZJiwba;3m4ov8U9Gccm8Wmkmuk4xJJajF6dSUQWZFDp36y7zHdW;None;Approved;4;0;91.0064935064935;28.35820895522388;2.985074626865672;1;0.07692307692307693;0.08695652173913043;0.7021007009996565;14176632;cp0x.com
HzqY5CnkciT3mwiBNbXCRUN3d6mwhRoxn9G6sLkmidqt;G8iCkG5QXykEmCKxe7yrXyXJapBUFxTQsiBUeeHtYmFJ;None;Pending;None;;;;;;;;;;None
DEV5ZXDo73Cok1MvGaGuJaACvra6GHin4wdng3HHEQPH;EVvkB3QgKsHZ2Tj9GTnQ8mQZJUFmRTkH31g9KEmQ8A62;465;Pending;None;0;26.04359506921268;50;47.82608695652174;10;1;0.9565217391304348;0.45242202057316916;9135186;None
9v6yGno4dvyBjzwnqqHTR7vsYCPqVv8HMCKhubAtoktN;DwGEK1ZSC5SM9e7Tkts5hLpkUffAsFUcqeLr2zifaXZi;None;Pending;None;;;;;;;;;;None
FNXL8xHEV17sZNVFqSdgiTfskyXKMgDMZpUB1SxmBGKG;EX15uFhdjv8gQZQnv8L2uPNHCw1hD7VR6nvkGVVXARd8;None;Pending;None;;;;;;;;;;None
2jfY9jsDpaZcgJf4nNCGoGeFQKfUgngAbxB5GN8Mh6Z9;H5Ax4BfVotaCPJXYvHEKVNghU4rYHRAng8zitpTBjNAe;716;Pending;None;0;30.02447218821079;32.78688524590164;18.0327868852459;8;0.6923076923076923;0.4782608695652174;0.6437347932837474;12998123;Alx
AUA4sQRvzwWiL2DTEk6aCaAqZpKJ2j7RGMsJthP5aa6y;5gYoQH651psGZQMVoW6Suvwsz1GNhbQgN4NXYKqd6d4Q;351;Pending;14;981130335526.9565;21.605438604501288;50;50;10;1;1;0.4623122548749647;9334887;None
4Efdqh6SnwMiAcu8fPb7gDo7Eu4vrxMQgMdFb2JtwNLq;GTfN3sUVGB6jyxoZEiNk11Vuz6rHwhdS8dG6D4dD63qQ;421;Pending;14;0;28.90807768662925;50;50;10;1;1;0.444591391250361;8977072;Mama
DSoWrtKfxis7H9ZCwzCCGg4RpnQ574tqcWsgjZ2emLWc;CxbyAoxBCNhWYxkskFXjD6yU2kE4B5Xyd49kZMgMJN4w;878;Pending;None;3999998858560;19.224588707010582;57.142857142857146;57.142857142857146;8;0.6153846153846154;0.34782608695652173;0.13898765316662223;2806402;Paparai
2p67maanC8EDhTSwEeuq7DtsvbQenuKtsyrsheP2VmwV;G6zXEP4zXtDEEW29nsn6VKZvzJ9CmDErrfG92ufi1CL4;None;Pending;None;;;;;;;;;;None
25UM59KCvciYwhjCq7t1rC8ZuvsxQBC2QRcaRNfq7xML;JdJWLp5edqUHQB7K9mA3L1gFbFcrS8aeaar6hQ6M2Su;None;Approved;10;0;32.752452205719244;29.850746268656717;28.35820895522388;10;1;0.8260869565217391;0.731445379436419;14769152;None
7m3rgSgyS4HXnBAc5F8tPY9PTXgB5wLNz4xC8b6XA19z;GXbz6pX6TKWv3XhQYpjJt2hg9Jjo1wZ2r7coV7AeK42f;None;Approved;12;10997717120;28.492802505721315;34.32835820895522;34.32835820895522;10;1;1;0.7626678558000164;15399588;None
GsTKJfSxEXvAvw3Vkw4cLzBFzBUSFSqvx7cW9qnsZFvV;Bch3niwERQmrkS7QhUQmw7UmCYns4pD8aUccrfTxRoME;394;Pending;None;0;17.105681808043464;48.93617021276596;48.93617021276596;10;1;1;0.45203364386301403;9127344;None
3D5ubMYjXVGKpGrwZeaemWah7waSA8FautPdsea7n5GM;8re2MDrziQMncyBUJMtNnborYftwWLECxcokJD3Hb8aV;None;Pending;None;;;;;;;;;;None
bTvoZpyp5mhGUdu1AkKDm9dDtBdFF6GFWBdta4YgnG2;3f79CRo35qdiQgJnHFpHSGQeL7zEjHb8TGszDpVbCxBb;None;Pending;None;;;;;;;;;;None
FoDccJmq4PksAoMpRbygVVocdp4NrC8PSwwDd8nfKYzv;2tKR4mX7LzhjfdNsR6HfBaDDh2RM3wdpUrJqUU42aJTc;None;Approved;7;0;22.35732743619834;34.32835820895522;34.32835820895522;10;1;1;0.7791084431769512;15731552;sergiovanni
2ZuLSKq6t5nqRLp3GqtRSttu7FE9if2nrMegHLnp5skK;Fa17nmHFt62kmerRQNGtgVWDxnuf7UD3PY2eeFfhpz2t;None;Approved;8;192813823592.72726;28.289939023669636;72.41379310344827;62.06896551724138;9;0.9230769230769231;0.782608695652174;0.28756289206633845;5806394;dimGate
Emqe9upNXhojTRVT24mMxLpNB3Fnaoa1FibRtVELunUL;FMZpRCtDwbGui79TsztM6M7f4WVcPaYgaZbZZwXnq6Ji;None;Approved;12;0;27.665535377947332;34.32835820895522;32.83582089552239;10;1;0.9565217391304348;0.7618234014153117;15382537;None
ibwMFhkkeMTn9746FERTdb7rGuQwVcRXDbNYXB4QB8q;CYkkaM5KwoxaFtZcximkm1DFYnABdiUUUvJg1WURDRsh;None;Approved;7;0;12.981453498639768;34.32835820895522;34.32835820895522;10;1;1;0.7799582958097313;15748712;Laura Balaura
5oVky3o3pNbZfWndUBJbxH82ZDqaUx7k1CorxfisKWZt;9WuDnZMufE2nsuWsTnHjJsjavuKtswTpCy3i4A5kKT8c;None;Approved;7;0;39.25203397760682;34.32835820895522;26.865671641791046;9;0.9230769230769231;0.782608695652174;0.7519546610553941;15183270;Zevs
2Ceu5z672tACCDB6cmB3n4tih7B8dikv6k6kfYr3Li1e;DJiLMWVpnBznsc42QvPBJNPDsYzGqJorBjrMc7rRTo25;None;Approved;12;0;26.162628006101453;32.83582089552239;32.83582089552239;9;0.9230769230769231;0.9565217391304348;0.7390329885454129;14922359;None
6cHe9Pjhf233hcYfAH95UUax1hHjtBNhBks2EPYN7tea;Ff6qhvRxVTkFRmk9aAL5vuDLgN13dPTSc6Y5ztNLFYaR;1004;Pending;None;997717120;20.761904761904766;83.33333333333333;33.333333333333336;4;0.3076923076923077;0.17391304347826086;0.11832137662655653;2389114;None
AXX8EECcFxpp3SEwT9vfYpyd5yHS2bjhVkR4QmrWdTQi;BCo8rb7F3snWRiAnB5M1wPQnXePUYTLFhGqp5BKBWTxa;None;Pending;None;;;;;;;;;;None
B287xc7KK3N6Zk28sPwUANPx576fmyrt25DrcF7EhAVs;EuyS39mKKL2ast4NybSRPknK9bJ9WcffivJpMqAxKr7M;None;Pending;None;;;;;;;;;;None
BtHbnzt6SDwyKpzQFUS4ReNEGrL7YYwhuRoMdV1zM1gZ;D1cDycRgaAF4d72J3EbUUhL7bAxbVa3t9J3oskmAtGk4;None;Approved;12;997717120;23.479891733713373;31.34328358208955;26.865671641791046;9;0.9230769230769231;0.782608695652174;0.7683790536881029;15514907;None
6Bqjw7w7ZSCjVeDVzRLZ7w31BaDassZs2CtEEyLx2paZ;CkpJ5VRoZHUz1WwdiFQB1EFnb3Vn3b4AKRcB9SPQU6nE;None;Pending;None;;;;;;;;;;None
F5vwBSZUjzdQxwWKdUBSxgsdqXpzyhtr8qiYPL94UqTH;6uVyPjPN6y4DpmwDLtP8Qkbk5idTBF7Grsd9Wn5LSWrT;654;Pending;None;0;40.64805975577874;50;41.30434782608695;9;0.9230769230769231;0.8260869565217391;0.4417152145808563;8918997;None
3FhfNWGiqDsy4xAXiS74WUb5GLfK7FVnn6kxt3CYLgvr;46yVA2WVP6ah5wLREZGHbGvvPaM55rcwDKDDikzn3BVV;None;Approved;4;0;21.665957208716858;34.32835820895522;34.32835820895522;10;1;1;0.7761712019214198;15672244;None
HQpKa57u8oe6SZbgvUFJxGFZB6kMaVUt7mcuZeKodEaG;74yP1NKVuzQ2Dm67Jc2n5RfvZuU2QBaehwHz3wL1qWrz;None;Pending;None;;;;;;;;;;None
G3tnUHh4JgDTN8wnesqZqrWN7yA6hvdcj9kRCMNmEyfQ;Gzu9ERqGYzygASAU56VRFaH8kqr5qiqNr4nxLrKG55E4;818;Pending;13;0;58.951453082781384;46.93877551020408;18.367346938775512;5;0.38461538461538464;0.391304347826087;0.49420807601684175;9978919;ifir3
irmVepLsWGTFjCrqGpkkfjYexrvCgwJ4CTSUQVjsFs7;95hXxVgFgJSa5LPMeZsmjJEXi7ZcJ7VV8ka4RobuQWXj;611;Pending;None;0;26.283205579927678;50;43.47826086956522;9;0.9230769230769231;0.8695652173913043;0.4615337185470333;9319167;None
BJMh3mPmJqwzvXVHgCqGpgJ8o6hAGJThvW2BdcwRbs1g;GmJZNahpvdqMFTtrqjLHC9UcsuE83Xk3DmgrSpqdWhWr;738;Pending;14;0;47.97346643055931;45.65217391304348;36.95652173913044;8;0.6923076923076923;0.7391304347826086;0.44517133147937354;8988782;None
BxjFpiwgRG1as8denydVjxhBCHipvPtS8D2EsEdA7JnH;CBRLVAZUHHLJomYzEvFJFcRKcLWTqAsrT4YuKXtyScbK;1141;Pending;None;0;;28.571428571428573;0;0;0;0;0.13274856604702043;2680424;None
F6nCochwchihjbaMSjVX3Knhj9C6DwXLgciJydmvHpH;8ayfZFa33MMdWsTWvn3cVeSN2G6vtLwFG9MXHJDVewBJ;None;Pending;None;;;;;;;;;;None
4Wq3Y4GUzsJDYBeWAoF4qS859iEsgF7JwYKHvMsxgRbJ;CbVp3Sb3iKYGS8iQT3pQskAo2bqAQRuFBdeFCTfCAN4Y;None;Pending;None;;;;;;;;;;None
8Vxw2DRDAsS2EyWEbigkoQS9HBa1MZivccTUN9Kv4zMv;JDuvjk8pVrs6nziKZjribmuRMUHwSLAtegmCoe65JFZ4;1184;Pending;None;0;;80;0;0;0;0;0.03756863699089568;758576;None
89oVVNiLBedKhdB5LPXZXmy5q1DQYFpQaiD7pTTXZ4fj;JDQRKDy2h114LnBsAG5cqdC9SYmg8pKxae95iZ1Ss416;None;Pending;None;;;;;;;;;;None
36gARMU4V3D6hu5EJi7wYFW6cC1tNym9DkjZfAGFQTbk;wx63uSaK3UtXLDJLCwv1Y2WHSdpGY3znwhkGpr5n2if;None;Approved;12;0;20.257098662654723;34.32835820895522;34.32835820895522;10;1;1;0.7789928513328424;15729218;None
CvDka8dJhB2PD3dXUSDJgk6fxjzUJqkYWvjjafCmXtyZ;B944yautGEx2bDAfDbCKgXJ3t3ReKfeg343Wm9QYfHKc;None;Pending;None;;;;;;;;;;None
4z3zVorKFWWD3ULZ9X1XVcz8rYtxKiNE5AQtSpEuYd84;5SazhHHkvB5SWLUjuSCBms1N1JE4AN1uXMeG69BaAfXY;758;Pending;13;0;59.93556147206315;38.333333333333336;18.333333333333332;4;0.38461538461538464;0.4782608695652174;0.6596346643993365;13319169;None
9YmTjrVfhzEcfTvXMs5GrAM7CFekdPwhQkhvV1aba6C;EZUq9TkX3LBFEQRpwGu6pdKEsJYT17zbX6eoZYCFfAtw;None;Pending;None;;;;;;;;;;None
121cur1YFVPZSoKQGNyjNr9sZZRa3eX2bSuYjXHtKD6;9D83zitknNMgyb3jf1JXpKuXP65ZgKcZ2d3ZyC3w5XJD;327;Pending;14;0;23.23900280627322;47.916666666666664;47.916666666666664;10;1;1;0.47017175739619416;9493584;None
9ChcUPK5VVBtAjHinGZpFb8AqADGVJfZ2cytHo435MbK;iWCrrDfH1itsqccsqL9ni6a8siwzm8nFDkD6LjRPKLz;980;Pending;None;0;22.533333333333335;88.88888888888889;55.55555555555556;5;0.38461538461538464;0.21739130434782608;0.08270541968258698;1669966;None
FyGLvXzJKfNEBFHS4ezGrWZjHfbqdMApYesRjt4yZD35;YPpYAhXHT8ddatC9mysSnXZJERdx7FbhyXYqAUZjrfM;333;Pending;14;0;22.3932770126366;47.916666666666664;47.916666666666664;10;1;1;0.46938093881576104;9477616;None
9FHjVF9go3LTyZ1TiYjUTjEs9THPjULKzm7BMEB4cSud;77yfnYn5iMLLpNmwUJqqqrX5dAYZCn3i6jXdCgbDBCcU;734;Pending;None;0;46.605012894876225;52.38095238095238;35.714285714285715;8;0.8461538461538461;0.6521739130434783;0.41706671481837915;8421301;None
3wao1rTFLniFiX6vofFyEdyKPuo7coZETkfEQxf1s7mS;7ySQKwtxuvxQkhW8rKsa4Ch83tdX5fzfpd5hu6Av66ur;None;Approved;10;0;21.039151958436786;34.32835820895522;34.32835820895522;10;1;1;0.7796399972741324;15742285;Bri
4BVYRKYnwWbUYRtxHSNnue8xydUhexegZKohbbtkT7nv;sh4rkGLyKwi8q1n8bwYkDiUC2n1cs6tbWSTGogd45d6;317;Pending;14.1;0;18.468902404448666;48.93617021276596;48.93617021276596;10;1;1;0.4719639757572108;9529772;sh4rk
9SjdDNazuohEjjoWnhQwyhzQvCnTkq6RQp3fxnezgiSb;7ZoaAr89dQMEsAMcEx8gbBeVMAess9DujSmz6y5yuvvR;815;Pending;None;0;66.04903330368542;44.680851063829785;21.27659574468085;6;0.46153846153846156;0.43478260869565216;0.44939603013827045;9074086;None
FoD5azaG6BcZDHo3c29tdQ7RrGakrRnGty62ApXU7QaU;5TeuEL2C8VAT2SXjGY58ihBdqznZDkmCPDJoAeV48t7M;1190;Pending;None;0;;100;0;0;0;0;0.03498673912931508;706443;None
E4nLHBeELXQVRHwN8F5WiFYjKk1EEJFm6x8fuDaGeVPT;HnkzMEJ8RVaDWb4YHM3eE8vteLLgMRAZcqhv4cpjvkvG;None;Pending;None;;;;;;;;;;None
J8dhCjuBfS8uPFGgSgV8UrYELerfAGXf2kQ3pGdApu3o;AgREE1MwNDdVds8Mn6zVbySh6diWASY9KM3R2Tba3Fi1;None;Pending;None;;;;;;;;;;None
Gw1WhYZMZ86i9spDNPspi5zykLfnwaB7uNU1czetyWJN;5Ztk1qFtENVQeQjuzC1BCKELffd34mhv1tf64HrVseuV;1178;Pending;None;0;;80;0;0;0;0;0.04033353050970952;814404;None
CME2N3pJUo8FGAL8ELiSEqwuUBac7SYJhd4kU4UBKvy6;HdQAXPohgYHD8H2GYKfrQj2ZYSsh5VFmoKxLJzySFeCD;1034;Pending;None;0;17.864583333333332;87.5;50;4;0.3076923076923077;0.17391304347826086;0.06929379425325291;1399162;None
BDmpuU6PJ1KH9TCJpbQwWWBcZw1xLh1goANU9od2A4wo;BmDn4AV56FEix43Kp6XSdpjHUD35zE6vKXnYZkfsveyt;None;Pending;None;;;;;;;;;;None
A3QTLPL7u3tYyornA5dNkvuFLcypt6TBoB3SmsZFMcDU;G74hWrSGoRRmvBYtiTttLSZ1Cue4kzbMXxwB2WqFvaLj;337;Pending;None;0;24.50022489428871;48.93617021276596;48.93617021276596;10;1;1;0.46824141321974494;9454607;nata
7S1xGwMrB4x5fwhchayjHojKQoCWZsd5HnRHRUJGXekR;7oerTAUkraPoi4ucomtHcaLqaifChWj7SaBS42f1bbmf;None;Approved;12;0;27.908176847394483;34.32835820895522;32.83582089552239;9;0.9230769230769231;0.9565217391304348;0.769674336074917;15541061;sashamaxymchuk [MantiCore]
Ec7i4YZM6mDeDyNwNbZdU9ACH5imAVQuGi5uZpcjGWLm;45QXFcQ1V7wdXhg6HReR2KQimy94VQjdhRVMzArPEtWG;860;Pending;None;0;42.95931361242456;47.61904761904762;38.095238095238095;8;0.6153846153846154;0.34782608695652173;0.20084622738728358;4055434;a.zetsi
